"date";"fama_french"
2020-09-17;-0,164192669884798
2020-09-18;-0,166869599786173
2020-09-21;-0,177578597813102
2020-09-22;-0,17319221943199
2020-09-23;-0,180640372607537
2020-09-24;-0,178759065220291
2020-09-25;-0,179238662001306
2020-09-28;-0,184314072072218
2020-09-29;-0,189563749905858
2020-09-30;-0,185766024828997
2020-10-01;-0,178676901602655
2020-10-02;-0,182472360051831
2020-10-05;-0,174717598759938
2020-10-06;-0,180380724503981
2020-10-07;-0,180052328348315
2020-10-08;-0,1736440402309
2020-10-09;-0,176839108395096
2020-10-13;-0,186234651257709
2020-10-14;-0,177513571521016
2020-10-15;-0,176401326604385
2020-10-16;-0,178563095524847
2020-10-19;-0,177171281969303
2020-10-20;-0,170334037040098
2020-10-21;-0,173179006274965
2020-10-22;-0,173304473205852
2020-10-23;-0,172024459829694
2020-10-26;-0,172373519597925
2020-10-27;-0,176318298311028
2020-10-28;-0,198420228272627
2020-10-29;-0,191003560499236
2020-10-30;-0,197540903234312
2020-11-03;-0,190807101433832
2020-11-04;-0,187960119335809
2020-11-05;-0,183400156551951
2020-11-06;-0,176066869090727
2020-11-09;-0,164551596835621
2020-11-10;-0,159573125636582
2020-11-11;-0,163237109350285
2020-11-12;-0,172264433690125
2020-11-13;-0,16629945785754
2020-11-16;-0,162087497324713
2020-11-17;-0,160526918350394
2020-11-18;-0,162271121614193
2020-11-19;-0,16284002195712
2020-11-23;-0,155981465035836
2020-11-24;-0,144268706906718
2020-11-25;-0,147473658003171
2020-11-26;-0,148424396018979
2020-11-27;-0,149263338501695
2020-11-30;-0,155393722462112
2020-12-01;-0,142905684878987
2020-12-02;-0,139123043661676
2020-12-03;-0,136907632393036
2020-12-04;-0,13365665253516
2020-12-07;-0,133752443432782
2020-12-08;-0,132986946005883
2020-12-09;-0,135025443009766
2020-12-10;-0,127194028964069
2020-12-11;-0,123748402732249
2020-12-14;-0,124969626685898
2020-12-15;-0,124010145875522
2020-12-16;-0,122123637013917
2020-12-17;-0,124572453213637
2020-12-18;-0,121121686910462
2020-12-21;-0,128595064849049
2020-12-22;-0,134625597065687
2020-12-23;-0,12731485206021
2020-12-28;-0,123404466367077
2020-12-29;-0,120860384169852
2020-12-30;-0,121053450984762
2021-01-05;-0,120361942367184
2021-01-06;-0,117632400190288
2021-01-07;-0,117921835386188
2021-01-08;-0,109021696987049
2021-01-11;-0,121032691917472
2021-01-12;-0,11709565840566
2021-01-13;-0,125443834843945
2021-01-14;-0,120407048600483
2021-01-15;-0,132239510500651
2021-01-18;-0,136243866482338
2021-01-19;-0,143546254622201
2021-01-20;-0,146712576193778
2021-01-21;-0,153967491026469
2021-01-22;-0,15949402456577
2021-01-26;-0,167902282485153
2021-01-27;-0,167384077158876
2021-01-28;-0,153462343370866
2021-01-29;-0,165507861819623
2021-02-01;-0,158617646399255
2021-02-02;-0,154616479414255
2021-02-03;-0,151704422339028
2021-02-04;-0,156369081771825
2021-02-05;-0,154806676026904
2021-02-08;-0,158148623870737
2021-02-09;-0,152325896632917
2021-02-10;-0,157946410364335
2021-02-11;-0,157573425579566
2021-02-12;-0,156847232162427
2021-02-17;-0,155558668236139
2021-02-18;-0,160014165947198
2021-02-19;-0,166300310602139
2021-02-22;-0,187850400076057
2021-02-23;-0,172475888924352
2021-02-24;-0,169575133644618
2021-02-25;-0,179903584200599
2021-02-26;-0,189118277380708
2021-03-01;-0,192932557688839
2021-03-02;-0,18739065696572
2021-03-03;-0,189645465911113
2021-03-04;-0,183666185646206
2021-03-05;-0,173466000646265
2021-03-08;-0,185295179314743
2021-03-09;-0,190007603205119
2021-03-10;-0,179342445206044
2021-03-11;-0,167408861169402
2021-03-12;-0,167592147357632
2021-03-15;-0,165218729457718
2021-03-16;-0,170575662024302
2021-03-17;-0,163478773875387
2021-03-18;-0,172189464005386
2021-03-19;-0,165323347280173
2021-03-22;-0,168006274203771
2021-03-23;-0,174610999781985
2021-03-24;-0,175502203563341
2021-03-25;-0,165613915075792
2021-03-26;-0,161580956651957
2021-03-29;-0,157106342116323
2021-03-30;-0,151185430912976
2021-03-31;-0,151315154756498
2021-04-01;-0,15675868900953
2021-04-05;-0,150667892042413
2021-04-06;-0,152048634977715
2021-04-07;-0,148277257038218
2021-04-08;-0,147727603220148
2021-04-09;-0,145196644233257
2021-04-12;-0,144218176195237
2021-04-13;-0,143903991447528
2021-04-14;-0,139950042372769
2021-04-15;-0,14233882352172
2021-04-16;-0,137986566077579
2021-04-19;-0,139198191841739
2021-04-20;-0,143122855880382
2021-04-22;-0,142450685625902
2021-04-23;-0,143268041841849
2021-04-26;-0,138863651123299
2021-04-27;-0,146958518959644
2021-04-28;-0,141123283234053
2021-04-29;-0,144010879025229
2021-04-30;-0,148562828853324
2021-05-03;-0,144813322988143
2021-05-04;-0,15010757640568
2021-05-05;-0,143836863548479
2021-05-06;-0,140184180185959
2021-05-07;-0,130633943913281
2021-05-10;-0,126410081781002
2021-05-11;-0,122713226089293
2021-05-12;-0,129645216517113
2021-05-13;-0,131976314060731
2021-05-14;-0,131358238219666
2021-05-17;-0,129609683531019
2021-05-18;-0,124511584814035
2021-05-19;-0,12772553671172
2021-05-20;-0,128829562834543
2021-05-21;-0,132377235279412
2021-05-24;-0,133914232198385
2021-05-25;-0,135432428357683
2021-05-26;-0,133226122545974
2021-05-27;-0,128207562555887
2021-05-28;-0,125640243159343
2021-05-31;-0,119150861515596
2021-06-01;-0,107194363261799
2021-06-02;-0,100013067819418
2021-06-04;-0,0978225883208323
2021-06-07;-0,0973690315960658
2021-06-08;-0,100284684024507
2021-06-09;-0,0994387148991576
2021-06-10;-0,100792154532372
2021-06-11;-0,103384666709678
2021-06-14;-0,101558419134225
2021-06-15;-0,103081565637984
2021-06-16;-0,108763785389651
2021-06-17;-0,116954270164985
2021-06-18;-0,114190957612681
