"date";"SMB";"SMB_acum"
2012-02-15;-0,00438767263865869;-0,324339655850962
2012-02-16;-0,00255244406577004;-0,326064241086862
2012-02-17;0,0124953747148008;-0,317643161245538
2012-02-23;0,0190872029051107;-0,304618877810542
2012-02-24;0,032909097594041;-0,281734512595355
2012-02-27;0,0196001212832206;-0,267656421928673
2012-02-28;-0,0195019136579482;-0,281938523156173
2012-02-29;0,0259842027175112;-0,263280268178227
2012-03-01;-0,0139155938040381;-0,273532160713679
2012-03-02;-0,0255582428983576;-0,292099402208004
2012-03-05;0,0232637562879003;-0,275630975224912
2012-03-06;0,0119639420116582;-0,266964666217461
2012-03-07;-0,0284486318144037;-0,287818518535189
2012-03-08;-0,0172686023043973;-0,300116897307161
2012-03-09;0,0320053761463562;-0,277716875346998
2012-03-12;-0,000862836539624823;-0,278340087618903
2012-03-13;-0,0122749535265243;-0,287198429505337
2012-03-14;-0,00834664654481321;-0,293147932270844
2012-03-15;0,0116452963125763;-0,28491643049298
2012-03-16;0,0199749948469955;-0,270632639876906
2012-03-19;0,00203186291349655;-0,269150665387557
2012-03-20;0,0134584564706322;-0,259314561431085
2012-03-21;0,014817514309493;-0,248339444346257
2012-03-22;-0,00343940656893849;-0,250924710598985
2012-03-23;0,00473867396693484;-0,247375087025826
2012-03-26;0,029145235855402;-0,225439656426542
2012-03-27;0,0166805756093397;-0,212519544051569
2012-03-28;-0,0237803858854339;-0,23124613317126
2012-03-29;0,00896257922500765;-0,224356115735277
2012-03-30;0,0255535608235651;-0,204535652561292
2012-04-02;0,0351246254278627;-0,176595265316288
2012-04-03;0,00946065069936175;-0,168805320737245
2012-04-04;-0,0348420861913191;-0,197765877393884
2012-04-05;0,0263317291871822;-0,176641665732703
2012-04-09;0,0229755176823421;-0,157724581764841
2012-04-10;0,0354478856283054;-0,127867699071708
2012-04-11;0,0326572132350575;-0,099386288551111
2012-04-12;-0,0294368462187162;-0,125897515877499
2012-04-13;0,0226703040655473;-0,106081346777992
2012-04-16;-0,0245063150114627;-0,127987998888473
2012-04-17;0,00971460141822933;-0,119516749865762
2012-04-18;0,0209858204287575;-0,101039086487916
2012-04-19;0,0143616193340131;-0,0881285520518992
2012-04-20;0,0180044167672205;-0,0717108384649126
2012-04-23;0,0302500852095828;-0,0436300122293439
2012-04-24;-0,0190558713057962;-0,0618544756370275
2012-04-25;-0,0100329706631236;-0,0712668621607019
2012-04-26;-0,00916117870788269;-0,0797751524083804
2012-04-27;0,0281450180735382;-0,0538754074411953
2012-04-30;0,0105396863804416;-0,0439035509588026
2012-05-02;0,00221607998340301;-0,0417847647558798
2012-05-03;-0,087271880606286;-0,125410010361229
2012-05-04;-0,0145888116942626;-0,138169239029756
2012-05-07;0,0136898826843785;-0,126370877018285
2012-05-08;-0,0227009219819237;-0,146203063580229
2012-05-09;-0,00220770052001962;-0,148087991520754
2012-05-10;0,0405366176083516;-0,113554360197068
2012-05-11;0,0247006009756696;-0,0916586201616739
2012-05-14;0,0434816465208895;-0,0521624413632467
2012-05-15;0,0641364661670849;0,0086285101481518
2012-05-16;0,0105783939960074;0,0192981799241048
2012-05-17;0,0231262020532;0,0428706755854886
2012-05-18;0,0332525241309767;0,0775487578908831
2012-05-21;-0,0049202114808764;0,0722469901211042
2012-05-22;0,0189817333448676;0,0926000965674199
2012-05-23;-0,0274741925301125;0,062581791155907
2012-05-24;-0,071906100122307;-0,0138243215070899
2012-05-25;-0,0274706153939086;-0,0409151742817955
2012-05-28;-0,0223782107482078;-0,0623777766371256
2012-05-29;0,0788599102121363;0,0115630277101744
2012-05-30;-0,0122690169571773;-0,000847856230055455
2012-05-31;0,0166984072211537;0,0158363931425036
2012-06-01;-0,00450414344101424;0,0112609203151872
2012-06-04;-0,00971989395359885;0,00143157141030503
2012-06-05;0,0136848084636338;0,0151359706544909
2012-06-06;0,00955921690078032;0,0248398755817612
2012-06-08;-0,00724586447070918;0,0174140247391172
2012-06-11;0,0116161270538138;0,029232435316819
2012-06-12;-0,0116159779815272;0,0172768940103052
2012-06-13;-0,02325026506855;-0,00637506342354566
2012-06-14;0,0210035842500977;0,0144946216448358
2012-06-15;-0,0372369633436305;-0,0232820773936632
2012-06-18;-0,00442040208129391;-0,0275995633315893
2012-06-19;0,0220797234138433;-0,00612923064245041
2012-06-20;-0,0343421607939324;-0,0402609004121166
2012-06-21;0,0201665688230552;-0,0209062558081005
2012-06-22;0,00696509879243556;-0,0140867711527481
2012-06-25;0,0292229882532115;0,0147245595525409
2012-06-26;-0,0125711124998589;0,00196834295803616
2012-06-27;0,0143538048033279;0,0163504009719697
2012-06-28;-0,0106125238673521;0,00556435808406186
2012-06-29;-0,0104225037372485;-0,00491614019611331
2012-07-02;-0,0043423218977019;-0,0092371146305894
2012-07-03;-0,00913276300660004;-0,0182855172584034
2012-07-04;0,000252113489712658;-0,0180380137942581
2012-07-05;-0,0103887203448098;-0,0282393422581835
2012-07-06;0,0281097680450708;-0,000923375573735563
2012-07-10;0,0530932369499637;0,0521208363780981
2012-07-11;-0,0430269294486485;0,00685130737980466
2012-07-12;0,0116698944504162;0,0186011558641905
2012-07-13;-0,0252621696104702;-0,00713091930067167
2012-07-16;0,000571535007647506;-0,0065634598630413
2012-07-17;0,0240419921631004;0,0173207336494692
2012-07-18;-0,015970434399178;0,00107367960979676
2012-07-19;-0,0269956923260948;-0,025950997440701
2012-07-20;0,0097508066064883;-0,0164532339915024
2012-07-23;0,0142556053122875;-0,00243217948910857
2012-07-24;0,00309388107833453;0,000654176715125576
2012-07-25;-0,00793252077076467;-0,00728353332601961
2012-07-26;-0,0319443383494897;-0,0389952040225632
2012-07-27;-0,0330621973567895;-0,0707681342479904
2012-07-30;-0,00508128138808428;-0,0754898228326509
2012-07-31;0,0359870492461359;-0,0422194295583757
2012-08-01;0,00399174373135447;-0,0383962149703022
2012-08-02;0,018380211863727;-0,0207217336724945
2012-08-03;-0,0106018855791095;-0,0311039298022074
2012-08-06;-0,0197224345451206;-0,050212919127708
2012-08-07;0,01376324351723;-0,0371407682441437
2012-08-08;-0,0056690581023473;-0,0425992731733491
2012-08-09;-0,00161139184159009;-0,04414202089369
2012-08-10;-0,00136318835272631;-0,0454450353576682
2012-08-13;0,0150453543753355;-0,0310834176438884
2012-08-14;0,00617081128026331;-0,0251044162678511
2012-08-15;-0,0141235216447002;-0,0388733751460147
2012-08-16;-0,0514637582243427;-0,0883365633904788
2012-08-17;0,0106293602701066;-0,0786461642776727
2012-08-20;-0,00582687769815871;-0,0840147803951561
2012-08-21;-0,00413997075867067;-0,0878069324196946
2012-08-22;0,00114568775344925;-0,0867618439933866
2012-08-23;0,00685036269106265;-0,0805058314014241
2012-08-24;0,0139466150009731;-0,06768200023634
2012-08-27;0,0154349223839967;-0,0532917442727848
2012-08-28;-0,0314484961367636;-0,0830642951956644
2012-08-29;-0,0373799483970256;-0,117339304524641
2012-08-30;-0,0225505704611474;-0,137243806731243
2012-08-31;-0,0248742088788879;-0,158704184494164
2012-09-03;0,00517063170440202;-0,154354153677729
2012-09-04;0,021870674882263;-0,135859308307279
2012-09-05;0,0115793017646052;-0,125853162471094
2012-09-06;-0,0151522480248114;-0,139098452163437
2012-09-10;-0,00790387507176515;-0,145902910446626
2012-09-11;-0,0151731817028844;-0,158862280778324
2012-09-12;-0,0286944799559458;-0,18299829020272
2012-09-13;-0,0316387121463544;-0,208847172122076
2012-09-14;0,0149739311662714;-0,197000504135431
2012-09-17;0,0395618178777963;-0,165232384324074
2012-09-18;-0,0192979045259083;-0,181341650072709
2012-09-19;-0,000624329552951108;-0,181852762674338
2012-09-20;-0,0123113234689779;-0,191925237958305
2012-09-21;0,010590970563357;-0,18336694194053
2012-09-24;-0,000716207846378047;-0,183951820944324
2012-09-25;0,00055955471427005;-0,183495197338662
2012-09-26;0,00103665546314569;-0,182648763174298
2012-09-27;0,0119102721674617;-0,172913887487293
2012-09-28;0,0243831690087984;-0,152746907021065
2012-10-01;-0,00491044608096947;-0,156907297651073
2012-10-02;0,0151041092645479;-0,144173133354652
2012-10-03;0,00800867579978359;-0,137319093438945
2012-10-04;0,0217159341177441;-0,118585171707429
2012-10-05;0,00918096154375614;-0,110492936064779
2012-10-08;-0,00847088460130685;-0,118027847755421
