"date";"HML";"HML_acum"
2013-03-08;0,00304900936230512;-0,0335153737969621
2013-03-11;0,0109067124391076;-0,0229742039021472
2013-03-12;0,00397200196653413;-0,019093455518692
2013-03-13;-0,0457983669253532;-0,0640173733623273
2013-03-14;0,00706968021403342;-0,0574002755061078
2013-03-15;-0,0055273358629222;-0,0626103407676835
2013-03-18;-0,00368471811009397;-0,0660643574212716
2013-03-19;0,00921283570786202;-0,0574601617844772
2013-03-20;-0,044500838842363;-0,0994039752274131
2013-03-21;-0,0562720600488825;-0,150082368813201
2013-03-22;-0,0395933737459931;-0,183733475238089
2013-03-25;-0,00491496666997715;-0,187745398001112
2013-03-26;-0,0237760166591465;-0,207057576949706
2013-03-27;-0,048819956522726;-0,245768991568046
2013-03-28;-0,017742627645038;-0,259151031508996
2013-04-01;0,0206872373927218;-0,243824913025669
2013-04-02;0,00854102363547604;-0,237366403735264
2013-04-03;0,0312969758246602;-0,213498278509893
2013-04-04;-0,0223730879038028;-0,231094750661283
2013-04-05;-0,0303012759328416;-0,254393560787706
2013-04-08;0,0230662098104824;-0,237195246224788
2013-04-09;-0,00171028037344412;-0,23849985622394
