"date";"Market";"Market_acum"
2012-06-15;0,0131835732252004;-0,339697421750182
2012-06-18;0,00118386384282611;-0,338915713402467
2012-06-19;0,0173749062458986;-0,327429435902198
2012-06-20;-0,00090982454362663;-0,328041357108735
2012-06-21;-0,0294929880381587;-0,347859425325664
2012-06-22;-0,00159133693075651;-0,348897200706188
2012-06-25;-0,029911613252339;-0,36837273582618
2012-06-26;0,000174469004777595;-0,368262536446009
2012-06-27;-0,0139425700517915;-0,377070580285952
2012-06-28;-0,00902521580900216;-0,382692652732648
2012-06-29;0,0319241790922658;-0,362985622423514
2012-07-02;0,00579810791295189;-0,359292144320223
2012-07-03;0,0194543013534143;-0,346827620616329
2012-07-04;0,00490421780318375;-0,343624321004808
2012-07-05;0,0049651808851592;-0,340365297029977
2012-07-06;-0,0178913154441149;-0,352167029578699
2012-07-10;-0,0308928856235634;-0,372180459437098
2012-07-11;-0,00297119666970378;-0,374045834765193
2012-07-12;-0,00318306317423043;-0,376038286417308
2012-07-13;0,0166142282803819;-0,365671644069627
2012-07-16;-0,017519165078523;-0,376784547251159
2012-07-17;0,00907375517996025;-0,371129642808548
2012-07-18;0,0120822793335234;-0,363531455488389
2012-07-19;0,0135767607819466;-0,354890274314321
2012-07-20;-0,0212344075285454;-0,368588797130159
2012-07-23;-0,0218429117259846;-0,382380656297242
2012-07-24;-0,00786832345392994;-0,3872402850649
2012-07-25;-0,00100918822370531;-0,387858674953173
2012-07-26;0,0260966083010468;-0,371883862568542
2012-07-27;0,0467993276501746;-0,342488449650525
2012-07-30;0,0117453079302041;-0,334765774024005
2012-07-31;-0,020405945864865;-0,348340507626727
2012-08-01;-0,00886992097488546;-0,354120675826611
2012-08-02;-0,00227202323410168;-0,355588128657559
2012-08-03;0,0308297287390029;-0,335721085467878
2012-08-06;0,0186173673731833;-0,323353960877775
2012-08-07;-0,0110295779710836;-0,330817081125098
2012-08-08;0,0208006690431986;-0,31689762870022
2012-08-09;-0,00303261032225131;-0,318969212002578
2012-08-10;0,00781144124134149;-0,313649380018591
2012-08-13;-0,00308554343926669;-0,315767144671112
2012-08-14;-0,0180107182951462;-0,328090669876724
2012-08-15;0,00140470334430922;-0,327146836593627
2012-08-16;0,0211817497395357;-0,312894629274898
2012-08-17;-0,00654347551359611;-0,317390686443498
2012-08-20;0,0029817801252119;-0,315355295559051
2012-08-21;-0,00657717964957392;-0,319858326776289
2012-08-22;0,00743810818161818;-0,314799359432024
2012-08-23;-0,0150545818990799;-0,325114768592757
2012-08-24;-0,00189005523693362;-0,326390338958707
2012-08-27;-0,0058117065808889;-0,330305160658731
2012-08-28;0,00465622028105185;-0,327186913965675
2012-08-29;-0,0181752964296441;-0,339415491246092
2012-08-30;-0,00238997615388346;-0,340994272469639
2012-08-31;-0,00382602786292528;-0,343515646744997
2012-09-03;0,00343525177575301;-0,341260457704724
2012-09-04;-0,0186985834413011;-0,353577954002417
2012-09-05;0,0107829154232153;-0,346607639752723
2012-09-06;0,0252022667243714;-0,330140671214105
2012-09-10;0,00100288677813111;-0,329468878150057
2012-09-11;0,0170271638461874;-0,318051634874351
2012-09-12;0,00797715061268824;-0,312611630055667
2012-09-13;0,0335572328276515;-0,289544778482425
2012-09-14;0,00195230370914403;-0,288157754118275
2012-09-17;-0,00523469844077327;-0,291884033612869
2012-09-18;-0,000452630578862672;-0,292204548552637
2012-09-19;-0,00287965900289076;-0,294242758096602
2012-09-20;0,000163651401690296;-0,294127259934712
2012-09-21;-0,00638577508670056;-0,298634804492602
2012-09-24;0,00920138562093388;-0,292181272867637
2012-09-25;-0,0231791147434717;-0,308587884361416
2012-09-26;-0,000800430266633328;-0,30914131154549
2012-09-27;-0,00435558658227096;-0,312150406379167
2012-09-28;-0,0180829538639188;-0,324588758845928
2012-10-01;0,0062547321187514;-0,320364242462516
2012-10-02;-0,00627882659832566;-0,324631557534116
2012-10-03;-0,0104672132757889;-0,331700783061144
2012-10-04;-0,0033029021307329;-0,333908109968738
2012-10-05;0,00152984677246295;-0,33288909144061
2012-10-08;0,0122991168425337;-0,324684216429309
2012-10-09;-0,0067928120165983;-0,329271509598947
2012-10-10;-0,00861518464602227;-0,3350499593911
2012-10-11;0,0116571887088948;-0,327298511285734
2012-10-15;0,00701693505386715;-0,322578208628787
2012-10-16;0,00196219912590269;-0,321248972181891
2012-10-17;0,00532089103145063;-0,317637411925385
2012-10-18;-0,00629508611279526;-0,321932943177465
2012-10-19;-0,0140138695467304;-0,331435286455711
2012-10-22;-0,00418796414311238;-0,334235211503385
2012-10-23;-0,0176264041400431;-0,345970250727637
2012-10-24;-0,00958997138233529;-0,352242377306355
2012-10-25;0,0114059739061623;-0,344854070764393
2012-10-26;-0,0101026545104741;-0,351472783741404
2012-10-29;-0,00216617275723461;-0,352877605729589
2012-10-30;0,00844693058589942;-0,347411407784605
2012-10-31;-0,0110991423517674;-0,354654581466744
2012-11-01;0,0226224146575562;-0,34005530981133
2012-11-05;-0,00338346260094189;-0,342288207989274
2012-11-06;0,0210365231042322;-0,328452238680714
2012-11-07;-0,0162631209557448;-0,339373701150609
2012-11-08;-0,0173896989486776;-0,350861793605179
2012-11-09;-0,00330602329493078;-0,35300785963715
2012-11-12;-0,0055459729939724;-0,356596060574915
2012-11-13;0,00697493412243213;-0,352108360483312
2012-11-14;-0,0214166877798016;-0,365984053441984
2012-11-16;-0,016003348430101;-0,376130431544993
2012-11-19;0,0185140632395624;-0,364580070901378
2012-11-21;-0,00412259717196415;-0,36719965130409
2012-11-22;0,00304688851283743;-0,365271579190729
2012-11-23;0,019726086624787;-0,352750871378631
2012-11-26;-0,014958083467896;-0,362432477869072
2012-11-27;-0,00903898568015913;-0,368195441571748
2012-11-28;0,00475324601961737;-0,365192319069223
2012-11-29;0,0228203237265337;-0,350705802286293
2012-11-30;-0,00695407244676103;-0,355221041176455
2012-12-03;0,012228706555445;-0,347336228495877
2012-12-04;-0,0113992754189298;-0,35477612258321
2012-12-05;0,00159491210331677;-0,353747047211769
2012-12-06;-0,000819029907991636;-0,35427634770823
2012-12-07;0,0139927993647835;-0,345240866196616
2012-12-10;0,0125911671783143;-0,33699668448137
2012-12-11;0,00590905631124163;-0,33307896055543
2012-12-12;-0,0029193068680615;-0,335025907726335
2012-12-13;-0,00306008025316172;-0,337060781814966
2012-12-14;0,0044349978861278;-0,334120647783684
2012-12-17;-0,00105780166951984;-0,334825016074158
2012-12-18;0,0145880387092885;-0,325121417660197
2012-12-19;0,00846148722794628;-0,319410941155314
2012-12-20;0,00413725521528076;-0,316595170522146
2012-12-21;-0,00481024449684795;-0,319882514842261
2012-12-26;-0,00119067465732868;-0,320692313495845
2012-12-27;-0,00934415577543278;-0,327039870337989
2012-12-28;0,00845155077290129;-0,321352313634012
2013-01-02;0,025797080097449;-0,30384518491088
2013-01-03;0,0117619829356457;-0,295657023855234
2013-01-04;-0,0128823637553109;-0,304730626282429
2013-01-07;-0,00985679861892939;-0,311583756485073
2013-01-08;-0,0134181883649642;-0,320821055314057
2013-01-09;0,00695768973887214;-0,316095538939758
2013-01-10;0,00118741967260052;-0,315283457328515
2013-01-11;-0,00335486706501152;-0,317580590306393
2013-01-14;0,009076126937289;-0,311386865119544
2013-01-15;-0,00610639100777953;-0,315591806174216
2013-01-16;0,000535534856161996;-0,31522528173058
2013-01-17;0,0061668749024353;-0,311002361706662
2013-01-18;-0,00424700695897438;-0,313928539471211
2013-01-21;-0,00132413852163369;-0,31483699312069
2013-01-22;-0,0037805297424187;-0,317427272246603
2013-01-23;0,00402114739944516;-0,314682546697465
2013-01-24;-0,0132660253842259;-0,323773985429229
2013-01-28;-0,0191059014718847;-0,336693893036344
2013-01-29;0,00589355418421935;-0,33278466255423
2013-01-30;-0,0181171887857463;-0,34487272878348
2013-01-31;0,00672535457111436;-0,340466765595343
2013-02-01;0,00945238816571938;-0,334232601455558
2013-02-04;-0,0132618148973908;-0,343061885459771
2013-02-05;-0,002619143290002;-0,344782500514416
2013-02-06;-0,00873047396938296;-0,350502859837959
2013-02-07;-0,0102419876016868;-0,35715500149483
2013-02-08;0,00173829791600568;-0,356037545373614
2013-02-13;-0,00199297460128221;-0,357320946189863
2013-02-14;-0,00605325417371148;-0,361211245854696
2013-02-15;-0,00341629378282158;-0,363393535904019
2013-02-18;-0,00541137707589444;-0,366838453530195
2013-02-19;-0,00562733898759125;-0,370401468186088
2013-02-20;-0,0202409084526082;-0,38314511443043
2013-02-21;-0,000829684198445851;-0,383656909181721
2013-02-22;0,00923158520770563;-0,377967085421651
2013-02-25;-0,0018136430443366;-0,379095231090525
2013-02-26;0,00542592606140914;-0,375726247723246
2013-02-27;0,00528658926333183;-0,372425968807079
2013-02-28;0,00219871815828567;-0,371046110389027
2013-03-01;-0,00982400489153477;-0,377224956477115
2013-03-04;-0,00718843102472675;-0,381701731921401
2013-03-05;-0,0101195579740363;-0,387958637090468
2013-03-06;0,0351286912240345;-0,366458425036482
2013-03-07;0,0152338536958547;-0,356807145373246
2013-03-08;-0,00745546421900687;-0,361602446686837
2013-03-11;0,00149645387719534;-0,36064711419299
2013-03-12;-0,00615944625459173;-0,364585173930836
2013-03-13;-0,0145589783337865;-0,373836164616544
2013-03-14;-0,00224998582552503;-0,375245024370613
2013-03-15;-0,00761288312182349;-0,380001210979857
2013-03-18;0,00140849309216541;-0,379127946968371
2013-03-19;-0,0111622016490756;-0,386058246022586
2013-03-20;-0,00629312660423085;-0,389921859207989
2013-03-21;-0,00850522574966382;-0,395110711520361
